v	mu	x	xc	px	px_acc
0.266206	-4.00043	311	77	3.88601E-25	3.88601E-25
2.83313	0.731325	130	87	0.00444755	0.00444755
2.61721	4.49196	463	205	0.000132062	0.000132062
0.238014	1.70302	582	246	0.00109661	0.00109661
2.38053	-0.794963	277	114	0.00176393	0.00176393
2.50771	-2.35895	52	61	0.00344771	0.00344771
2.53337	2.86345	3	2	0.0791289	0.079129
0.684561	-2.53098	1935	3300	2.15317E-05	2.15317E-05
0.751484	-2.84386	1605	478	2.28917E-08	2.28917E-08
0.678138	-3.06129	1	2	0.14401	0.14401
0.00710568	0.361234	40	72	2.61255E-06	2.61255E-06
0.0800351	-2.92285	26	72	1.65691E-07	1.65691E-07
3.476	3.02562	2991	53	0.0035208	0.00353426
2.80947	-3.51508	35	103	0.00321957	0.00321957
0.149872	2.65028	22	38	4.07138E-12	4.07138E-12
1.05665	0.110917	13	5	0.0704967	0.0704967
0.0209458	1.7567	156	42	0.0084629	0.0084629
3.834	0.472303	97	45	0.00652267	0.00652267
0.131085	2.19072	3	2	0.0817532	0.0817532
0.166548	0.609977	74	145	0.000225496	0.000225496
3.24533	-2.06408	19	3	0.0085119	0.0085119
0.63975	4.3795	83	28	9.39243E-06	9.39243E-06
0.719207	3.22811	96	136	1.39609E-06	1.39609E-06
1.35813	-2.36951	277	754	0.000849893	0.000849893
0.00105282	-0.540959	24	116	2.69934E-07	2.69934E-07
2.54447	-1.80699	30	279	0.00883185	0.00883185
2.94899	-0.646277	53	64	0.00769341	0.00769341
0.12333	-0.723011	21	48	0.060179	0.060179
0.589544	-2.5504	1576	862	2.06966E-07	2.06966E-07
2.74173	0.297367	194	570	0.00117762	0.00117762
1.44342	-2.05605	1555	1743	0.000109507	0.000109507
0.645114	2.33716	435	303	0.000138241	0.000138241
0.43812	-3.51154	93	30	4.04564E-12	4.04564E-12
0.142576	-0.207161	3	15	0.0242278	0.0242278
2.39564	-0.661603	65	946	0.00180754	0.00180754
1.9803	2.99629	1640	329	0.000635741	0.000635741
0.105693	-1.85564	6	287	1.27941E-05	1.27941E-05
0.0520118	-1.956	3	2	0.016592	0.016592
3.64999	-3.03197	125	21	0.000491531	0.000491531
0.0907751	-4.12619	7	2	7.19968E-11	7.19968E-11
2.05028	2.4036	25	78	0.000720256	0.000720256
0.00314281	1.25501	24	27	1.76486E-06	1.76486E-06
1.3228	-0.818929	56	15	0.00541844	0.00541844
0.552852	4.50326	670	395	1.4915E-09	1.4915E-09
3.86763	-2.63703	10	4	0.0143519	0.0143519
2.09006	-0.804925	21	964	0.00151959	0.00151959
0.941257	-2.92303	2	3	0.051744	0.051744
2.88657	4.21804	988	817	3.16609E-05	3.16609E-05
2.10798	-2.07771	350	833	0.000787689	0.000787689
1.65206	-3.63519	91	5	4.07147E-07	4.07147E-07
0.29788	-3.97003	281	7	2.76898E-35	2.76898E-35
2.51191	-3.81132	65	6	2.95775E-05	2.95775E-05
0.569057	4.58747	3	40	4.66194E-16	4.66194E-16
2.82141	-1.35315	10	790	0.00473637	0.004738
0.395258	-1.68653	38	305	0.0149006	0.0149006
1.33813	-1.89463	5	125	0.034967	0.034967
1.58092	0.866681	76	21	0.0178519	0.0178519
2.38757	-2.56855	39	17	0.00202612	0.00202612
1.85626	3.30464	48	36	0.00129665	0.00129665
0.786712	-1.2877	36	6	0.000479303	0.000479303
0.0112704	3.56943	88	266	3.29754E-202	3.29754E-202
0.663756	0.330039	55	303	0.000491124	0.000491124
0.0750295	-0.369529	601	177	1.97322E-09	1.97322E-09
3.1671	2.14963	42	66	0.00301043	0.00301043
1.13462	3.58651	326	1458	1.63544E-08	1.63544E-08
3.28706	4.47293	399	1556	3.92273E-06	3.92273E-06
2.90183	4.4143	661	852	1.47665E-05	1.47665E-05
1.66073	0.766677	48	54	0.00955956	0.00955956
0.550174	-4.21075	1174	216	6.86892E-17	6.86892E-17
0.718377	-1.76756	74	216	0.00609318	0.00609318
3.1337	2.54857	487	5	0.0223867	0.0223984
0.908629	-0.633865	301	178	0.00178778	0.00178778
0.0564337	0.191953	2	30	6.21482E-07	6.21482E-07
2.71953	-2.76478	689	286	0.000104407	0.000104407
2.03636	-0.605392	85	216	0.0044448	0.0044448
0.181948	-1.49836	40	860	5.47477E-05	5.47477E-05
0.0728434	-4.38815	51	163	7.6968E-24	7.6968E-24
0.283378	2.678	3811	2300	1.28328E-07	1.28328E-07
2.35128	-2.16193	345	91	0.000270891	0.000270891
0.354198	4.40187	114	565	2.22822E-24	2.22822E-24
0.498894	-0.0702291	753	1130	0.00111437	0.00111437
0.870368	-0.601311	9	616	4.43661E-05	4.43659E-05
1.85749	-0.835639	28	30	0.0170424	0.0170424
0.4476	1.72168	132	185	7.60844E-05	7.60844E-05
0.19208	0.00431906	18	11	0.0692154	0.0692154
0.0381368	-1.29665	203	17	2.61722E-42	2.61722E-42
0.00410131	-2.6941	4	6	0.00233095	0.00233095
0.526248	-1.69974	23	45	0.0141973	0.0141973
3.55486	-0.16586	3	9	0.0770643	0.0770643
0.0754762	-3.30848	5	25	0.00519688	0.00519688
2.78333	-1.10099	225	898	0.00130859	0.00130859
0.0496106	0.521374	445	67	1.38537E-08	1.38537E-08
0.502916	-2.82193	13	25	0.00148586	0.00148586
0.00241135	3.1483	2369	41	2.14802E-10	2.24788E-10
1.44272	-0.738457	51	45	0.0106451	0.0106451
3.44799	4.46065	1549	152	0.000801111	0.000801111
1.12538	-4.35338	137	93	3.60654E-07	3.60654E-07
1.4318	0.711119	4	8	0.0617036	0.0617036
2.98878	0.515902	314	3560	0.000187537	0.000187537
3.32146	3.75348	214	2116	4.61883E-06	4.61883E-06
0.685854	-1.03039	14	78	0.0274826	0.0274826
2.29857	-2.88554	337	609	0.00038691	0.00038691
0.362167	1.26066	162	8	0.00263651	0.00263651
0.125244	-4.06781	3	67	0.0922811	0.0922772
1.39919	3.15002	6	9	0.00190548	0.00190548
0.0150368	-0.773937	623	1349	0.0070994	0.0070994
1.16957	-3.42322	523	390	4.58804E-06	4.58804E-06
3.68094	1.32171	199	37	0.00651338	0.00651338
0.008012	-1.81078	61	67	5.46711E-17	5.46711E-17
1.61211	-1.02554	69	14	0.00333445	0.00333445
3.56136	-3.47178	17	26	0.00575758	0.00575758
0.000333905	3.89673	646	41	7.55154E-10	7.55154E-10
0.27277	-2.61075	38	582	0.0198225	0.0198225
0.51872	0.868542	4085	623	0.000381995	0.000381995
0.0163481	4.07061	78	107	1.52136E-102	1.52136E-102
0.134402	-1.5807	275	144	3.93433E-10	3.93433E-10
0.0451914	0.252498	2645	62	3.05742E-48	3.05742E-48
0.432208	3.79878	160	3479	1.4175E-26	1.4175E-26
0.776965	2.11866	668	331	0.00056558	0.00056558
0.264326	-3.63713	1320	278	4.97717E-25	4.97717E-25
3.07404	2.62237	112	8	0.0297699	0.0297699
0.0608177	4.09708	21	80	3.3634E-62	3.3634E-62
1.97797	4.4953	35	22	0.000401345	0.000401345
1.4945	3.77012	152	42	0.00131733	0.00131733
3.25587	0.0996329	49	53	0.00858948	0.00858948
1.06554	2.5257	4	42	6.98615E-06	6.98615E-06
1.09284	-4.31775	3904	1363	7.10651E-10	7.10651E-10
2.25493	1.67591	734	398	0.000800852	0.000800852
0.0215417	2.7603	274	4111	1.72417E-265	1.72417E-265
3.97447	-3.00024	75	595	0.00269488	0.00269488
2.68096	-4.43915	112	6	2.46818E-06	2.46818E-06
0.487411	-1.28232	619	1149	0.00090417	0.00090417
0.174973	2.78513	118	76	1.7518E-08	1.7518E-08
0.111608	-3.85095	1137	91	3.84501E-75	3.84501E-75
3.9572	2.26113	69	162	0.00121721	0.00121721
0.152501	-2.44882	460	39	2.90346E-32	2.90346E-32
2.61539	0.930282	1705	165	0.00112223	0.00112223
0.30597	0.112973	49	4	0.000426039	0.000426039
1.19026	2.29422	128	46	0.00554589	0.00554589
0.0182167	1.70739	56	123	2.068E-34	2.068E-34
1.92642	4.4398	215	1799	2.1265E-08	2.1265E-08
0.454622	3.90913	20	6	0.000801612	0.000801612
0.125623	4.44253	17	22	1.36748E-21	1.36748E-21
2.36872	-3.05461	10	75	0.0234721	0.0234721
2.18814	-1.45209	254	549	0.00139575	0.00139575
0.495567	4.32983	69	598	1.06227E-20	1.06227E-20
0.736433	-2.15051	14	95	0.035149	0.035149
3.86172	-1.78025	138	202	0.00192096	0.00192096
0.491397	2.93771	18	7	0.00651756	0.00651756
0.552703	3.90309	34	593	1.15359E-19	1.15359E-19
3.82501	-1.33343	289	44	0.00137936	0.00137936
0.430172	0.908722	362	172	0.00501113	0.00501113
0.891108	0.853251	119	354	0.000578132	0.000578132
0.883006	-4.55823	246	13	3.98236E-15	3.98236E-15
0.321926	1.94162	10	21	3.22021E-05	3.22021E-05
2.18106E-05	-1.08263	6	4	0.0171511	0.0171511
0.149753	-3.01245	495	305	3.94445E-20	3.94445E-20
1.76449	0.532377	90	124	0.00466802	0.00466802
0.762744	-4.53814	6	57	0.00605725	0.00605725
0.0682646	-0.626853	4	67	5.5552E-06	5.5552E-06
0.391359	-0.0166793	95	606	0.000114784	0.000114784
1.95311	-1.59316	1458	3604	0.000243569	0.000243569
1.21274	0.458931	65	17	0.019003	0.019003
3.90982	-0.601321	44	72	0.00734279	0.00734279
0.877899	-2.60447	22	11	0.000235391	0.000235391
3.29635	-1.05877	91	43	0.00456639	0.00456639
3.57834	-3.53748	4	52	0.0495588	0.0495588
0.417807	-1.32881	14	35	0.0476089	0.0476089
2.40134	0.129533	274	2168	0.000386814	0.000386814
2.23434	-3.85965	5	47	0.0348978	0.0348978
3.40895	4.39425	866	488	8.15291E-05	8.15291E-05
3.41565	2.34524	11	76	0.00156856	0.00156856
2.40065	1.2331	55	50	0.00748304	0.00748304
0.55022	-3.81902	6	30	0.00482231	0.00482231
0.340574	1.67571	819	77	0.00482396	0.00482396
2.59695	1.89358	17	3	0.0896544	0.0896544
2.07434	-4.43886	7680	144	8.31127E-11	7.888E-11
0.00118503	2.11909	60	768	0	0
1.70131	-0.985533	77	142	0.00585203	0.00585203
0.025187	-1.30988	184	5342	4.17934E-33	4.17968E-33
2.22899	4.53614	20	84	6.46445E-06	6.46445E-06
0.113908	4.22289	279	29	2.48982E-07	2.48982E-07
0.159382	0.141713	21	45	0.00934104	0.00934104
0.243995	1.48958	902	134	0.00479611	0.00479611
2.5481	-3.72766	10	172	0.0226947	0.0226947
1.41155	-2.08191	1040	2402	0.000267305	0.000267305
3.59145	-1.15677	53	895	0.00284021	0.00284021
0.000386455	2.46407	8	4	0.00973873	0.00973873
0.9612	2.79102	6	42	2.6781E-06	2.6781E-06
0.191017	-0.0118728	104	50	0.0070514	0.0070514
1.75384	-0.689204	1	89	0.00851643	0.00851818
0.000197408	-0.700815	28	4	2.718E-10	2.718E-10
0.173546	1.38959	81	79	0.00020684	0.00020684
0.00706118	-0.360951	1312	2371	0.000204545	0.000204545
0.0208784	2.21807	158	141	8.96954E-30	8.96954E-30
2.40223	1.51203	61	42	0.00788276	0.00788276
0.0340299	4.09344	145	108	6.37577E-62	6.37577E-62
1.4082	3.65853	457	39	0.00567816	0.00567816
0.390476	3.96973	1674	151	0.000213456	0.000213456
0.0274839	-1.70251	1903	874	5.0678E-49	5.0678E-49
1.09659	-3.3145	57	302	0.0023626	0.0023626
1.85333	-3.50271	126	258	0.000432067	0.000432067
0.0404406	1.09405	25	73	1.25155E-13	1.25155E-13
2.76715	2.72036	89	17	0.0137038	0.0137038
0.634698	-0.00284281	14	269	6.4655E-05	6.4655E-05
0.242178	3.24303	142	34	8.42019E-05	8.42019E-05
1.66436	1.42152	165	261	0.00105997	0.00105997
2.02741	2.95733	19	4	0.0546809	0.0546809
0.599873	3.2418	786	59	0.00660579	0.00660579
0.0933211	-3.60933	459	42	1.45731E-71	1.45731E-71
3.02169	4.30839	233	4532	1.63569E-07	1.63572E-07
1.73957	0.805204	350	4240	4.10183E-05	4.10183E-05
0.00982171	1.37096	1444	552	1.039E-05	1.039E-05
0.0133064	-1.16871	175	43	4.07695E-42	4.07695E-42
1.97916	3.27869	28	341	2.63704E-06	2.63704E-06
0.0385803	4.28497	1457	288	1.30881E-38	1.30881E-38
0.37021	-2.87822	38	41	2.851E-06	2.851E-06
0.387036	4.09631	36	244	2.38351E-21	2.38351E-21
0.0074691	0.173067	567	68	4.82198E-44	4.82198E-44
1.04191	-4.21711	103	37	3.97317E-08	3.97317E-08
1.3964	-1.03361	79	1126	0.00177553	0.00177553
0.287534	-0.601009	451	339	0.000994219	0.000994219
1.96905	2.80191	764	560	0.000182305	0.000182305
0.83778	-1.31437	133	132	0.00234081	0.00234081
0.102883	-1.03918	98	22	2.73147E-11	2.73147E-11
1.4904	-0.658296	11	500	0.00115356	0.00115356
3.24346	-3.008	163	292	0.000857242	0.000857242
1.72616	4.53678	92	49	0.000123837	0.000123837
0.4107	-2.95406	62	207	0.000378329	0.000378329
3.35239	-0.212465	22	34	0.0160051	0.0160051
0.312141	-0.136777	86	55	0.0122901	0.0122901
0.0441769	-4.50642	76	193	1.36261E-43	1.36261E-43
0.344651	2.63201	4	44	2.71718E-12	2.71718E-12
1.36114	-3.53056	2	1	0.0142908	0.0142909
3.54053	-3.30203	48	308	0.00381265	0.00381265
0.0743209	2.92543	279	117	4.87121E-13	4.87121E-13
0.359256	4.03016	1282	31	0.0188476	0.0188475
0.46708	2.82496	12	17	1.79799E-05	1.79799E-05
2.91267	-0.474906	2924	2680	0.000158326	0.000158326
0.00264902	4.59301	3030	2261	0	0
1.10254	4.47765	601	2697	7.2217E-11	7.2217E-11
0.538219	1.8137	528	18	0.00354095	0.00354095
3.53032	-1.10857	191	49	0.00229017	0.00229017
0.0706276	1.96901	3430	161	4.00338E-06	4.00338E-06
3.23118	2.18596	188	1397	8.84442E-05	8.84442E-05
1.59272	4.27153	283	5374	9.6622E-11	9.66153E-11
3.89777	-2.60886	885	54	9.39467E-05	9.39467E-05
0.729814	4.16764	22	67	5.02311E-10	5.02311E-10
0.186831	-4.39861	3	17	0.00314189	0.00314226
1.92793	0.899547	59	208	0.00186726	0.00186726
0.328481	1.40951	20	470	1.94719E-14	1.94719E-14
2.20558	-0.844666	250	189	0.00187158	0.00187158
1.74021	1.10258	57	30	0.0143193	0.0143193
0.159059	-2.94791	96	5	2.8209E-30	2.8209E-30
1.55861	2.09178	110	638	2.99259E-05	2.99259E-05
3.51323	-4.54293	314	98	2.79131E-05	2.79131E-05
0.0271688	-0.603436	732	146	2.41206E-33	2.41206E-33
1.18449	1.88324	71	235	0.000127635	0.000127635
3.14481	-0.0254813	229	61	0.00348411	0.00348411
3.62517	1.99394	14	8	0.0309071	0.0309071
2.62963	4.29968	47	171	1.81921E-05	1.81921E-05
0.588767	1.52219	16	26	0.00253031	0.00253031
2.73817	0.436172	361	909	0.00066532	0.00066532
3.30338	-0.186953	454	129	0.00158996	0.00158996
3.2383	-2.62719	397	727	0.000459416	0.000459416
0.185502	-3.92489	224	8	1.08452E-46	1.08452E-46
0.102877	0.60976	136	282	4.73895E-06	4.73895E-06
3.669	-1.27726	2074	462	0.00019239	0.00019239
1.57101	-2.71199	8	20	0.0218246	0.0218246
0.536322	2.84841	53	4	0.115361	0.115361
1.72694E-06	1.9368	2	15	3.32737E-12	3.32737E-12
0.792689	-0.952787	2	16	0.103557	0.103557
1.33671	-2.68415	16	26	0.00638531	0.00638531
0.734024	4.45933	35	61	1.89099E-09	1.89099E-09
2.07356	-2.61681	16	23	0.00902556	0.00902556
0.284855	3.12338	5221	5704	3.83609E-12	3.83609E-12
2.99755	0.366366	150	182	0.00265441	0.00265441
3.7551	-0.491449	337	3467	0.000426851	0.000426851
1.99918	-4.31169	611	1530	3.63821E-05	3.63821E-05
1.02216	-0.672577	58	52	0.0105875	0.0105875
2.75751	-1.67133	374	31	0.000367126	0.000367126
0.0329127	-0.134804	1193	89	4.14679E-40	4.14679E-40
0.017926	0.558542	5	27	1.76893E-07	1.76893E-07
1.96015	-2.375	1267	2200	0.00015186	0.00015186
0.189646	-0.354488	2048	2423	0.000751751	0.000751751
0.274096	-3.20668	185	9	5.38728E-26	5.38728E-26
1.9772	-0.885546	3786	248	4.51787E-05	4.51787E-05
2.20151	3.49951	47	3	0.0815659	0.0815674
0.00380314	3.20818	30	37	1.81786E-33	1.81781E-33
3.53349	-0.225268	3	27	0.0421287	0.0421287
1.13472	1.10591	80	2	0.0142544	0.0142544
1.41327	3.43201	22	17	0.00124689	0.00124689
0.412214	-3.36895	29	21	4.59631E-08	4.59631E-08
3.62959	3.08247	48	91	0.000995452	0.000995452
0.0108276	-3.44875	3424	5309	2.18211E-177	2.18211E-177
0.0604032	3.60117	31	103	4.2962E-55	4.2962E-55
0.823695	-0.221016	242	688	0.00162309	0.00162309
3.43143	0.764106	300	1595	0.000359309	0.000359309
1.08938	-3.92313	5	13	0.00466874	0.00466874
2.59083	1.77807	2403	203	0.00120508	0.00120508
3.9229	-2.66145	43	156	0.00470383	0.00470383
2.98703	1.61404	305	14	0.011788	0.011788
0.134586	-0.529739	4	96	1.04489E-06	1.04489E-06
1.35424	1.47984	109	349	0.000316531	0.000316531
1.61948	1.13132	112	342	0.000783809	0.000783809
3.412	1.094	118	142	0.00263296	0.00263296
0.386403	-2.27838	1391	94	2.07201E-16	2.07201E-16
0.596446	-4.48496	4	2	1.39342E-05	1.39342E-05
0.744448	-1.93197	20	14	0.00247434	0.00247434
3.39791	3.9742	720	193	0.000504207	0.000504207
0.710532	2.98405	121	25	0.00617841	0.00617841
3.07398	-1.99916	3	3	0.0805627	0.0805627
1.44059	-3.33831	10	426	0.0306525	0.0306525
1.05778	-2.64146	1229	2811	9.58856E-05	9.58856E-05
0.032993	2.94209	19	44	3.73865E-32	3.73865E-32
0.176015	2.10813	128	71	5.99426E-05	5.99426E-05
0.411088	-1.58107	177	57	2.78712E-06	2.78712E-06
0.0398367	1.46684	341	685	7.24747E-26	7.24747E-26
1.74873	-3.03028	314	62	1.25031E-05	1.25031E-05
3.15844	1.69867	136	510	0.000493369	0.000493369
0.276097	-2.1065	3	36	0.150345	0.150345
1.06966	0.736056	106	65	0.00920942	0.00920942
2.02752	0.512932	40	65	0.00878327	0.00878327
1.68128	3.51843	70	181	1.69283E-05	1.69283E-05
3.69215	3.44637	166	3276	4.89292E-06	4.89292E-06
0.482922	-4.49452	1631	490	4.60589E-18	4.60589E-18
0.292254	-2.98354	6	5	0.000136247	0.000136247
1.78647	-4.33788	62	2	6.21289E-08	6.21289E-08
0.194831	2.0811	605	73	0.013307	0.013307
1.06277	1.68582	10	141	1.05159E-05	1.05159E-05
0.493034	4.59002	276	377	1.25134E-13	1.25134E-13
1.77157	2.41708	80	501	2.71037E-05	2.71037E-05
3.49732	1.97619	15	351	0.000351096	0.000351096
0.956405	1.31844	6	150	4.50818E-06	4.50818E-06
1.15412	-2.3653	200	4854	0.00143708	0.00143687
1.60138	4.19688	114	5	0.0473044	0.0473042
1.67025	2.58097	62	1452	2.9421E-07	2.9421E-07
2.1623	3.32184	59	7	0.0317529	0.0317529
3.01788	3.27021	279	168	0.000620411	0.000620411
0.331878	-1.34101	155	599	0.00555469	0.00555469
1.0707	-2.92161	777	130	1.1761E-07	1.1761E-07
0.0177028	3.19187	814	33	0.0563537	0.0563537
0.0768303	4.01096	19	46	3.27131E-38	3.27131E-38
0.851729	0.69975	614	366	0.00184433	0.00184433
0.609319	-3.76448	2252	220	1.91862E-16	1.91862E-16
2.28131	-1.81219	179	479	0.00174333	0.00174333
0.582542	3.63906	104	91	4.0117E-07	4.0117E-07
2.9176	-2.42189	436	2094	0.000571346	0.000571346
0.225652	0.271457	1122	338	0.000488294	0.000488294
1.91972	-2.84578	1303	82	1.05994E-06	1.05994E-06
4.75268E-06	1.90784	180	114	6.49471E-29	6.49471E-29
3.57196	-2.22219	58	122	0.00395577	0.00395577
0.870837	-2.48212	736	1664	0.000170647	0.000170647
0.0321018	3.00837	3	3	0.00201788	0.00201788
0.316957	2.5621	969	310	0.000129157	0.000129157
3.27268	-2.05777	44	14	0.00436137	0.00436137
3.56795	1.14305	78	8	0.0235818	0.0235818
0.562046	1.94339	90	2	0.0253008	0.0253008
0.647759	2.07931	9	5	0.0428436	0.0428436
0.0144493	-0.757173	8	21	0.139378	0.139378
0.065855	4.15391	645	239	5.67739E-33	5.67739E-33
2.05177	0.642125	127	48	0.00772544	0.00772544
0.665618	-4.32795	116	5	5.43413E-17	5.43413E-17
1.53549	3.71921	14	594	5.54212E-10	5.54212E-10
0.373951	-3.5848	258	7	4.7181E-26	4.7181E-26
2.26994	0.575682	3416	50	0.000293022	0.000287975
0.0662088	2.32144	39	264	6.75192E-46	6.75192E-46
1.4176	2.70709	293	6255	9.7949E-09	9.79864E-09
0.661702	3.17712	7	236	1.09922E-14	1.09922E-14
1.02316	-2.73415	896	49	1.93284E-09	1.93284E-09
0.593289	-2.80175	233	330	2.51609E-05	2.51609E-05
0.00105247	3.06172	2412	3615	0	0
0.0282845	-1.0774	42	535	1.5446E-11	1.5446E-11
1.38119	2.09819	8	268	9.33056E-07	9.33056E-07
0.726184	-1.61017	83	268	0.00643706	0.00643706
1.57428	-1.05025	234	5	5.25308E-05	5.25308E-05
2.64795	-2.70209	34	9	0.00171914	0.00171914
0.756902	-3.40811	368	13	2.72635E-14	2.72635E-14
2.41331	-1.87299	115	234	0.00251674	0.00251674
1.67925	2.61432	334	333	0.000243712	0.000243712
1.0393	1.83731	256	268	0.000547443	0.000547443
1.87231	3.1377	66	68	0.000617862	0.000617862
2.06434	0.902835	16	288	0.000584091	0.000584091
1.11919	4.57001	33	10	0.000556838	0.000556838
0.0130361	2.65305	18	5	0.0130527	0.0130527
1.16159	2.91563	112	57	0.0011823	0.0011823
0.189756	-2.61965	409	112	2.50711E-19	2.50711E-19
3.4659	3.24065	12	73	0.000547836	0.000547836
1.76682	3.26607	26	127	1.99369E-05	1.99369E-05
0.204216	-4.394	24	60	1.19141E-11	1.19141E-11
0.628605	0.0928377	157	104	0.00733382	0.00733382
0.0108775	0.691893	191	107	0.0285592	0.0285592
0.482801	2.46249	3	124	4.76708E-14	4.76708E-14
0.446329	-2.73697	666	391	1.68593E-08	1.68593E-08
2.92525	-1.89335	378	165	0.000572568	0.000572568
0.17159	4.44523	1404	42	0.00251616	0.00251616
0.566263	1.76888	4947	2841	7.99884E-05	7.99884E-05
1.50055	0.96848	528	396	0.00123218	0.00123218
2.59268	1.75777	24	916	3.98854E-05	3.98854E-05
0.27841	-3.38619	123	343	5.55264E-07	5.55264E-07
0.0346167	-1.89473	909	198	8.02158E-66	8.02158E-66
2.91964	3.75437	187	62	0.00152094	0.00152094
1.93905	0.502772	80	178	0.00334177	0.00334177
0.333631	0.987973	14	124	1.60786E-07	1.60786E-07
0.817391	-1.61487	75	37	0.000737854	0.000737854
1.06544	4.17447	40	1302	1.8935E-14	1.8935E-14
1.44372	0.458706	227	411	0.00154526	0.00154526
0.0663189	2.26448	318	23	0.0294524	0.0294524
1.95262	-1.32271	111	12	0.00111359	0.00111359
0.0366306	1.78752	5	10	1.40155E-05	1.40155E-05
0.474794	2.49981	158	3	0.030434	0.030434
0.024327	-3.90167	9	8	2.39184E-11	2.39198E-11
1.01724	-2.39417	3	103	0.0641073	0.0641069
1.17622	-0.695484	833	1424	0.000691877	0.000691877
1.41554	4.11281	294	57	0.000841011	0.000841011
0.164475	4.03354	25	13	1.39114E-09	1.39114E-09
1.01665	-1.09496	265	8	3.44206E-06	3.44206E-06
3.84089	-1.60411	263	80	0.00119979	0.00119979
0.175425	4.53302	394	343	3.40093E-26	3.40093E-26
1.06621	0.938949	6479	219	0.00010976	0.000110262
2.53703	4.5566	20	85	1.42248E-05	1.42248E-05
3.32848	1.81241	44	36	0.0074718	0.0074718
3.2873	0.37494	25	166	0.00459555	0.00459555
0.110704	-4.20192	175	166	1.09287E-34	1.09287E-34
1.45481	-4.45018	153	1035	0.000274672	0.000274672
3.0746	4.59645	44	7	0.0119645	0.0119645
0.998987	2.49187	131	142	0.000222146	0.000222146
0.00144409	-0.364871	13	113	5.7422E-14	5.7422E-14
2.20771	-0.076467	554	81	0.00153344	0.00153344
2.16749	-4.35348	5	47	0.024284	0.024284
2.77974	0.813592	23	22	0.0188949	0.0188949
0.888405	0.606771	227	13	0.0022074	0.0022074
0.144465	0.213301	12	85	1.74207E-06	1.74207E-06
2.23304	1.3898	9	5	0.0691618	0.0691618
0.394602	3.12185	137	7687	9.59218E-31	1.04146E-30
0.501806	3.34145	431	8	0.0434102	0.0434099
2.1879	-4.04866	1431	604	2.57491E-06	2.57491E-06
0.055336	-0.0221667	64	499	5.66996E-15	5.66996E-15
0.864677	-2.98645	112	104	3.91545E-05	3.91545E-05
2.00801	-3.03271	215	15	7.38681E-06	7.38681E-06
0.212288	-2.10106	369	204	4.35137E-10	4.35137E-10
3.65523	3.93276	118	1050	1.18086E-05	1.18086E-05
3.11659	-2.77169	118	68	0.000896476	0.000896476
1.98025	-0.346015	39	55	0.012287	0.012287
0.0682058	1.32554	56	118	3.27325E-12	3.27325E-12
0.319246	2.37301	1625	706	3.58595E-05	3.58595E-05
1.18301	-2.81086	589	126	1.23426E-06	1.23426E-06
2.93936	-0.631501	25	26	0.0169999	0.0169999
1.44355	3.22325	139	48	0.00190809	0.00190809
0.2094	-1.2495	169	3095	8.92433E-06	8.92433E-06
0.100307	-1.18571	4	177	1.84365E-07	1.84365E-07
0.621156	3.51829	38	16	0.000328091	0.000328091
3.33525	-3.71895	702	224	3.73392E-05	3.73392E-05
3.07285	-2.73681	8	5	0.0150432	0.0150432
1.26993	-2.80947	38	3	7.99289E-06	7.99289E-06
0.261432	1.78656	138	6	0.00990967	0.00990967
0.27355	0.845088	944	92	0.000183971	0.000183971
0.0791457	-2.97272	1027	1849	1.0523E-18	1.0523E-18
2.37195	0.0231886	8619	616	0.000106594	0.000106545
0.0586007	-0.635874	520	1589	0.000617105	0.000617105
2.03058	-0.0717542	80	28	0.00979594	0.00979594
0.39261	1.09467	250	333	0.000405297	0.000405297
0.0051328	2.3746	68	45	2.65156E-18	2.65156E-18
3.59657	-4.14648	2529	188	2.16091E-06	2.16091E-06
1.05158	-4.11301	33	827	0.00846604	0.00846604
0.00507617	-1.80838	107	18	1.60304E-63	1.60304E-63
0.590474	-4.30039	44	57	4.98796E-08	4.98796E-08
0.593799	-2.33359	82	29	3.0113E-06	3.0113E-06
0.516065	-3.0836	207	373	1.09231E-05	1.09231E-05
0.173222	3.30334	204	215	3.72283E-16	3.72283E-16
0.0546177	4.15605	749	5241	1.74552E-147	1.74552E-147
0.0340639	-3.36781	193	13	6.24055E-115	6.24055E-115
0.0968577	3.69312	20	25	7.17643E-19	7.17643E-19
